# Wavelength [nm]	n	k
1.879000000000000057e+02	1.280000000000000027e+00	1.187999999999999945e+00
1.915999999999999943e+02	1.320000000000000062e+00	1.203000000000000069e+00
1.953000000000000114e+02	1.340000000000000080e+00	1.225999999999999979e+00
1.993000000000000114e+02	1.330000000000000071e+00	1.250999999999999890e+00
2.033000000000000114e+02	1.330000000000000071e+00	1.276999999999999913e+00
2.073000000000000114e+02	1.300000000000000044e+00	1.304000000000000048e+00
2.119000000000000057e+02	1.300000000000000044e+00	1.350000000000000089e+00
2.164000000000000057e+02	1.300000000000000044e+00	1.387000000000000011e+00
2.214000000000000057e+02	1.300000000000000044e+00	1.427000000000000046e+00
2.262000000000000171e+02	1.310000000000000053e+00	1.459999999999999964e+00
2.313000000000000114e+02	1.300000000000000044e+00	1.497000000000000108e+00
2.370999999999999943e+02	1.320000000000000062e+00	1.536000000000000032e+00
2.426000000000000227e+02	1.320000000000000062e+00	1.576999999999999957e+00
2.490000000000000000e+02	1.330000000000000071e+00	1.631000000000000005e+00
2.550999999999999943e+02	1.330000000000000071e+00	1.687999999999999945e+00
2.616000000000000227e+02	1.350000000000000089e+00	1.749000000000000110e+00
2.688999999999999773e+02	1.379999999999999893e+00	1.802999999999999936e+00
2.761000000000000227e+02	1.429999999999999938e+00	1.846999999999999975e+00
2.843999999999999773e+02	1.469999999999999973e+00	1.868999999999999995e+00
2.923999999999999773e+02	1.489999999999999991e+00	1.877999999999999892e+00
3.008999999999999773e+02	1.530000000000000027e+00	1.889000000000000012e+00
3.106999999999999886e+02	1.530000000000000027e+00	1.893000000000000016e+00
3.204000000000000341e+02	1.540000000000000036e+00	1.897999999999999909e+00
3.315000000000000000e+02	1.479999999999999982e+00	1.883000000000000007e+00
3.425000000000000000e+02	1.479999999999999982e+00	1.870999999999999996e+00
3.541999999999999886e+02	1.500000000000000000e+00	1.866000000000000103e+00
3.678999999999999773e+02	1.479999999999999982e+00	1.895000000000000018e+00
3.815000000000000000e+02	1.459999999999999964e+00	1.933000000000000052e+00
3.973999999999999773e+02	1.469999999999999973e+00	1.951999999999999957e+00
4.133000000000000114e+02	1.459999999999999964e+00	1.957999999999999963e+00
4.305000000000000000e+02	1.449999999999999956e+00	1.947999999999999954e+00
4.509000000000000341e+02	1.379999999999999893e+00	1.913999999999999924e+00
4.713999999999999773e+02	1.310000000000000053e+00	1.848999999999999977e+00
4.959000000000000341e+02	1.040000000000000036e+00	1.832999999999999963e+00
5.208999999999999773e+02	6.199999999999999956e-01	2.080999999999999961e+00
5.486000000000000227e+02	4.299999999999999933e-01	2.455000000000000071e+00
5.820999999999999091e+02	2.899999999999999800e-01	2.862999999999999989e+00
6.168000000000000682e+02	2.099999999999999922e-01	3.271999999999999797e+00
6.595000000000000000e+02	1.400000000000000133e-01	3.697000000000000064e+00
7.045000000000000000e+02	1.300000000000000044e-01	4.102999999999999758e+00
7.560000000000000000e+02	1.400000000000000133e-01	4.541999999999999815e+00
8.211000000000000227e+02	1.600000000000000033e-01	5.083000000000000185e+00
8.920000000000000000e+02	1.700000000000000122e-01	5.663000000000000256e+00
9.840000000000000000e+02	2.200000000000000011e-01	6.349999999999999645e+00
1.088000000000000000e+03	2.700000000000000178e-01	7.150000000000000355e+00
1.216000000000000000e+03	3.499999999999999778e-01	8.144999999999999574e+00
1.393000000000000000e+03	4.299999999999999933e-01	9.519000000000000128e+00
1.610000000000000000e+03	5.600000000000000533e-01	1.121000000000000085e+01
1.937000000000000000e+03	9.200000000000000400e-01	1.377999999999999936e+01
# source="P. B. Johnson and R. W. Christy. Optical constants of the noble metals, Phys. Rev. B 6, 4370-4379 (1972)", wlen_range=[188, 1937], material="Au", from="https://refractiveindex.info/?shelf=main&book=Au&page=Johnson", 
